,IP.G2111.S Oil and gas extraction  NAICS=211,IP.G2122.S Metal ore mining  NAICS=2122,IP.G2123.S Nonmetallic mineral mining and quarrying  NAICS=2123,IP.G2131.S Support activities for mining  NAICS=213,IP.G311.S Food  NAICS=311,IP.G312.S Beverage and tobacco product  NAICS=312,IP.G313.S Textile mills  NAICS=313,IP.G314.S Textile product mills  NAICS=314,IP.G315.S Apparel  NAICS=315,IP.G316.S Leather and allied product  NAICS=316,IP.G321.S Wood product  NAICS=321,IP.G322.S Paper  NAICS=322,IP.G323.S Printing and related support activities  NAICS=323,IP.G324.S Petroleum and coal products  NAICS=324,IP.G325.S Chemical  NAICS=325,IP.G326.S Plastics and rubber products  NAICS=326,IP.G327.S Nonmetallic mineral product  NAICS=327,IP.G331.S Primary metal  NAICS=331,IP.G332.S Fabricated metal product  NAICS=332,IP.G333.S Machinery  NAICS=333,IP.G334.S Computer and electronic product  NAICS=334,"IP.G335.S Electrical equipment, appliance, and component  NAICS=335",IP.G336.S Transportation equipment  NAICS=336,IP.G337.S Furniture and related product  NAICS=337,IP.G339.S Miscellaneous  NAICS=339,IP.N2121.S Coal mining  NAICS=2121,RIW.G2111.S ,RIW.G2122.S ,RIW.G2123.S ,RIW.G2131.S ,RIW.G311.S ,RIW.G312.S ,RIW.G313.S ,RIW.G314.S ,RIW.G315.S ,RIW.G316.S ,RIW.G321.S ,RIW.G322.S ,RIW.G323.S ,RIW.G324.S ,RIW.G325.S ,RIW.G326.S ,RIW.G327.S ,RIW.G331.S ,RIW.G332.S ,RIW.G333.S ,RIW.G334.S ,RIW.G335.S ,RIW.G336.S ,RIW.G337.S ,RIW.G339.S ,RIW.N2121.S 
1/1/2006,55.438366,103.859572,129.590668,172.459689,95.499739,110.212039,178.604554,196.256139,336.869814,175.598693,134.193105,117.684295,131.574872,92.717183,117.805931,113.170969,132.177491,112.503216,111.03463,106.169635,52.819833,113.98624,84.869947,142.972969,113.603453,155.18816,0.082937,0.004768,0.00865,0.019411,0.077422,0.02662,0.006016,0.005333,0.00527,0.001069,0.015611,0.026101,0.019449,0.040805,0.109656,0.032851,0.023783,0.027089,0.053768,0.049016,0.07467,0.01861,0.089074,0.015718,0.030921,0.008239
2/1/2006,54.956673,105.636824,124.338008,176.005311,94.787464,110.898064,175.354024,194.999583,333.634688,171.220933,131.869245,114.984268,131.484628,93.176114,117.530881,112.903638,131.509568,112.889472,111.534353,105.411224,53.267474,112.547814,83.869843,143.603624,114.663301,152.369889,0.081708,0.004941,0.008369,0.020513,0.076533,0.026668,0.005903,0.005293,0.005226,0.001045,0.015298,0.02564,0.019461,0.040825,0.109036,0.032786,0.023821,0.027357,0.054044,0.048665,0.074439,0.018414,0.087771,0.015766,0.031198,0.008142
3/1/2006,54.720275,109.203615,122.929267,177.797375,94.571814,108.402002,173.202054,190.220299,334.711865,166.862717,131.107363,113.987923,131.078164,90.745489,117.981999,113.126114,129.841908,112.574813,112.058402,106.52311,53.520357,112.881481,84.533264,142.767284,114.526201,155.001941,0.080702,0.005199,0.008329,0.021405,0.075916,0.025908,0.005818,0.00515,0.005241,0.001019,0.015142,0.025513,0.019394,0.039512,0.108906,0.032809,0.023636,0.027408,0.054242,0.049095,0.073766,0.018477,0.088054,0.015627,0.031099,0.008324
4/1/2006,55.186498,107.898143,119.661467,180.216083,94.644164,109.881956,169.248826,188.535499,341.322696,166.260589,128.859401,113.870804,131.756855,90.032077,118.637626,113.297313,129.627151,112.801525,112.415077,107.517657,54.06727,113.360975,85.170412,143.001366,114.390483,159.607475,0.080671,0.00522,0.008156,0.02238,0.075478,0.026082,0.005668,0.005087,0.005338,0.001016,0.014804,0.025567,0.019475,0.038924,0.108875,0.032793,0.023698,0.027574,0.054319,0.049435,0.073395,0.018555,0.088237,0.015594,0.030978,0.008609
5/1/2006,55.601779,105.030466,121.599933,184.076101,94.085516,106.779561,166.108878,187.470311,337.106893,165.696338,128.109273,113.622616,130.6561,92.851865,118.70698,111.995419,127.319578,114.554726,111.765758,106.448008,54.81374,113.282096,84.347499,141.318428,114.727529,157.766546,0.080774,0.005174,0.008357,0.023616,0.074735,0.02524,0.005561,0.005055,0.005282,0.001015,0.014681,0.025659,0.019345,0.039974,0.108597,0.032439,0.023434,0.02819,0.054052,0.048966,0.073425,0.01859,0.087135,0.015394,0.031067,0.008569
6/1/2006,56.3006,102.692262,119.385162,184.803412,93.836386,105.624809,164.64777,184.914188,337.273648,159.752597,126.235815,114.431258,130.678569,94.921088,119.593221,111.175284,127.155073,114.495711,112.091789,106.697152,55.887699,112.171827,84.885631,140.377421,114.51143,153.67444,0.081092,0.005131,0.008249,0.024149,0.074113,0.02482,0.005497,0.004974,0.005264,0.000977,0.014387,0.025872,0.019322,0.040609,0.108822,0.03213,0.023447,0.028232,0.054109,0.048958,0.073658,0.018393,0.087356,0.015238,0.030917,0.008367
7/1/2006,56.652275,107.510904,117.106757,183.558267,94.171939,104.995855,163.832124,183.459926,337.667035,161.031455,126.591092,113.40471,130.164678,94.445293,120.114422,111.378485,125.945694,111.22426,112.871232,110.417048,56.496384,113.884436,81.317049,136.111046,113.778074,155.509647,0.081353,0.005454,0.008172,0.023991,0.074456,0.024698,0.005485,0.004958,0.005242,0.000984,0.014413,0.025692,0.019301,0.040419,0.109372,0.032258,0.023277,0.027506,0.054651,0.050756,0.073631,0.018723,0.084105,0.014802,0.030762,0.008495
8/1/2006,56.604146,103.433968,114.7442,184.999438,93.976984,106.018325,162.395078,180.116899,330.472211,158.122742,124.431509,114.073135,129.320955,96.00805,121.176968,110.303286,125.300454,111.620278,113.744556,110.776126,57.383123,114.131478,84.137909,137.569122,114.306964,153.116503,0.080706,0.005296,0.008049,0.023782,0.074125,0.024886,0.00543,0.004873,0.005063,0.00096,0.014085,0.025726,0.019137,0.040952,0.109989,0.031862,0.023058,0.0275,0.054988,0.050769,0.073588,0.018716,0.087259,0.014925,0.030801,0.008337
9/1/2006,57.011295,105.153261,116.101872,183.339764,94.612906,104.172098,159.54936,177.10508,328.484751,155.173925,123.370818,114.730555,130.410989,98.264918,121.525437,109.848303,123.817377,111.495445,114.013087,111.597274,58.454102,112.196002,82.801584,137.34057,113.096727,152.427211,0.081221,0.005469,0.008236,0.023329,0.074924,0.024554,0.00536,0.004828,0.004997,0.000941,0.013971,0.02592,0.019381,0.042039,0.110652,0.031847,0.022831,0.027542,0.055377,0.051324,0.07418,0.018469,0.086624,0.014959,0.030566,0.008325
10/1/2006,57.19972,110.235524,114.055865,183.749159,95.016838,107.069026,156.72858,173.247306,321.441239,152.733904,117.869106,115.295833,131.966366,96.07732,121.055354,108.431968,123.864405,106.85963,114.249277,108.976905,59.00735,112.395962,82.341651,137.822611,112.719128,155.032154,0.081352,0.005818,0.008173,0.023121,0.075475,0.025322,0.005286,0.004754,0.004851,0.000925,0.013342,0.026072,0.019679,0.041185,0.11048,0.031523,0.022862,0.026435,0.055701,0.050251,0.073991,0.018556,0.086818,0.015057,0.030528,0.008486
11/1/2006,56.59867,104.936491,111.63413,181.359707,95.558024,108.053906,155.372971,169.356189,309.613138,148.627332,117.291667,114.878147,132.307315,95.183757,120.601244,106.661907,124.088122,107.33072,113.795008,109.322214,59.527213,112.655103,83.661627,136.69172,112.93659,152.972023,0.080307,0.005615,0.008075,0.022549,0.076084,0.025625,0.005258,0.004675,0.004632,0.000898,0.013267,0.025984,0.019784,0.04086,0.110238,0.031072,0.022913,0.026565,0.055647,0.050511,0.073672,0.018641,0.088856,0.014969,0.030631,0.008386
12/1/2006,57.162448,107.580723,123.904011,181.29288,95.032364,110.182541,156.849337,163.960791,299.724698,145.707254,120.497904,118.104522,135.166852,96.283774,123.961847,108.276425,129.098016,106.594091,114.175745,112.618905,60.430425,115.238543,85.690932,136.845734,112.268634,155.869869,0.08007,0.005767,0.008951,0.022035,0.075056,0.025925,0.00527,0.004505,0.004396,0.000869,0.013478,0.026443,0.020055,0.040962,0.112304,0.031278,0.023602,0.02612,0.055418,0.051591,0.07303,0.018911,0.090723,0.014866,0.030176,0.00847
1/1/2007,56.396592,105.397485,104.972355,180.407495,95.469998,108.920456,152.798462,164.058813,301.938553,144.307376,118.242502,115.378691,134.817591,97.927482,123.531244,109.106649,127.850522,110.829667,114.563916,109.895994,60.919537,115.224741,83.723752,135.733426,110.935602,152.770105,0.078844,0.005726,0.007655,0.021671,0.075618,0.025708,0.005154,0.004656,0.00439,0.000859,0.013222,0.025851,0.020065,0.041742,0.11201,0.031594,0.023474,0.027301,0.055792,0.050457,0.07537,0.018965,0.089292,0.014786,0.029872,0.008318
2/1/2007,56.405197,105.331589,116.561464,183.934846,95.61484,109.190711,152.070916,159.872706,289.44994,142.936828,118.21051,116.420989,135.742083,96.443604,124.258546,107.08555,125.605542,111.133946,115.190532,109.986687,61.727689,117.011883,86.030311,134.25208,109.089651,150.909861,0.077914,0.00574,0.008492,0.021621,0.075174,0.025588,0.005096,0.004496,0.00413,0.00084,0.013079,0.02584,0.02006,0.040773,0.111769,0.03077,0.022837,0.027132,0.055712,0.050116,0.074447,0.019117,0.091515,0.014518,0.029132,0.00815
3/1/2007,56.438453,99.766894,118.373919,184.778683,95.565806,106.306018,153.335883,158.379401,279.622299,146.15449,119.610219,115.98148,134.894565,97.906108,125.467472,107.690775,127.550816,112.531714,116.554114,112.181813,63.508256,117.343202,86.627217,134.706274,110.054879,151.367616,0.077638,0.005496,0.008685,0.021417,0.075178,0.024934,0.005145,0.004449,0.003946,0.000856,0.013197,0.025705,0.019952,0.041381,0.112843,0.03095,0.023154,0.027445,0.056435,0.051133,0.075225,0.019181,0.092657,0.014577,0.029381,0.008173
4/1/2007,56.724679,105.401292,115.738809,182.552118,95.926875,107.788685,154.263238,158.51006,277.886822,140.933274,117.941546,116.530006,133.977698,96.211952,125.911109,108.299938,126.831749,113.469819,117.063604,112.313827,65.067862,118.523458,88.778363,133.642316,109.960507,152.422861,0.077317,0.005839,0.008509,0.02075,0.075127,0.025179,0.005156,0.004424,0.003857,0.000817,0.012912,0.02566,0.019734,0.040451,0.112665,0.030976,0.02287,0.027508,0.056461,0.050956,0.075276,0.019287,0.095025,0.0144,0.029199,0.008187
5/1/2007,57.393838,107.061957,112.681449,183.490667,95.116666,108.100715,154.805381,156.145329,274.925894,144.033532,118.736365,115.18196,132.492227,97.658159,125.718092,108.177443,126.482025,112.856086,116.967089,112.866229,64.854072,118.16476,89.230072,134.145,110.149307,153.411642,0.077999,0.006003,0.008354,0.02058,0.074625,0.025307,0.005187,0.004358,0.003777,0.000833,0.012979,0.02536,0.019557,0.0411,0.112631,0.030988,0.022802,0.02737,0.05655,0.051289,0.073762,0.019264,0.096171,0.014482,0.029278,0.00825
6/1/2007,56.818826,105.853512,111.939365,184.766697,95.71112,108.235321,156.521181,156.09538,268.470845,141.870125,120.330459,114.10789,133.027689,97.045827,126.052081,108.649876,127.166316,111.980197,118.151792,113.070577,64.140617,119.346939,91.233032,133.54518,110.948107,155.994957,0.078184,0.005984,0.008358,0.020577,0.075158,0.02536,0.005234,0.004346,0.003655,0.000819,0.013117,0.025089,0.019643,0.040577,0.113023,0.031117,0.022864,0.027184,0.05724,0.051423,0.071762,0.019465,0.098611,0.014429,0.029497,0.008432
7/1/2007,57.365265,103.019688,110.37548,183.803095,96.28633,106.922106,152.722168,153.307799,263.202789,135.819973,120.281921,115.420512,133.06121,96.967401,126.673205,108.109506,126.462454,114.130683,118.164856,113.589982,64.243828,119.334775,90.333376,133.388712,110.585341,148.35828,0.082654,0.005833,0.00829,0.020638,0.075626,0.025032,0.005053,0.004242,0.003564,0.000784,0.013055,0.025313,0.019605,0.039659,0.113713,0.030879,0.022585,0.027805,0.057402,0.051673,0.070846,0.019434,0.097177,0.014406,0.029393,0.008143
8/1/2007,57.311644,102.358827,109.061,183.667693,94.303344,106.556072,148.537557,151.632806,251.080749,136.752397,118.067681,114.444387,133.918353,97.249409,126.235625,107.309251,125.988972,113.229806,118.352846,112.57568,64.765058,118.004187,91.402127,135.124052,110.766627,152.194052,0.087352,0.005757,0.008197,0.020867,0.073734,0.024796,0.004819,0.004143,0.003375,0.000788,0.012694,0.02491,0.019576,0.03839,0.112971,0.030395,0.022202,0.027606,0.057418,0.050981,0.070184,0.019085,0.097041,0.014516,0.029299,0.008487
9/1/2007,57.269315,103.618117,112.141112,183.253021,94.625671,107.798318,151.263989,148.457913,249.48805,142.990103,117.410676,114.058657,134.794929,96.673307,126.853619,108.468923,125.689853,111.228013,118.766052,115.780104,65.68034,118.700416,90.196437,135.23731,112.496996,152.252909,0.09189,0.005789,0.008429,0.021045,0.073607,0.024917,0.004808,0.004003,0.003327,0.000821,0.012497,0.024624,0.019538,0.036795,0.113122,0.030451,0.021847,0.027122,0.057507,0.052168,0.069921,0.019055,0.094466,0.014444,0.029597,0.008615
10/1/2007,57.836209,98.329701,106.945495,178.680206,94.262002,104.357866,150.0827,148.764852,237.700801,141.848132,115.574099,114.661454,134.318246,96.930178,126.134145,107.576829,124.992646,114.639737,119.230423,115.032603,66.995342,116.837624,89.993667,134.844654,111.465539,149.964965,0.0979,0.005486,0.008085,0.020847,0.073347,0.024093,0.004701,0.00398,0.003162,0.000816,0.012246,0.024688,0.019411,0.035739,0.112672,0.030096,0.021549,0.028125,0.057934,0.051842,0.070431,0.01872,0.093488,0.014395,0.029327,0.008653
11/1/2007,58.166136,102.421128,108.829494,183.645134,94.297617,104.883775,148.031804,149.584394,235.96571,137.977655,114.099251,115.246296,134.965388,95.664482,126.58262,107.2153,126.207678,117.39306,119.423465,115.339921,68.68235,117.857356,91.048334,135.266756,111.703696,152.109254,0.102672,0.005656,0.008207,0.021573,0.072764,0.023978,0.004529,0.003936,0.003104,0.000789,0.011932,0.024535,0.019279,0.033843,0.112312,0.029635,0.021396,0.028736,0.057731,0.051543,0.070676,0.018686,0.093005,0.01431,0.029141,0.008869
12/1/2007,58.293651,102.905471,117.896508,186.223039,94.786736,103.320493,145.76291,150.330938,236.855026,140.685333,114.297185,117.475868,133.318662,95.80251,126.492025,106.101239,122.222062,119.087016,119.159431,115.228289,70.004399,119.17275,91.057781,133.442558,112.881937,151.021339,0.107594,0.005655,0.00891,0.022133,0.072896,0.023507,0.004377,0.00391,0.003097,0.000804,0.011856,0.024852,0.018919,0.032648,0.112045,0.029121,0.020482,0.029233,0.057601,0.051319,0.070886,0.018795,0.091908,0.014062,0.029346,0.00894
1/1/2008,58.332108,101.278434,110.597343,184.487495,94.945812,101.238507,140.880476,148.811932,230.44579,137.606948,111.747024,116.83487,131.929823,96.269692,125.66061,104.210854,125.00937,121.147278,120.099381,115.453448,70.526069,120.349955,89.532976,130.556069,114.485032,151.243097,0.112457,0.005547,0.008391,0.022212,0.072893,0.022964,0.004159,0.003831,0.003,0.000787,0.011519,0.024604,0.018632,0.031621,0.111277,0.028452,0.020745,0.029864,0.058152,0.05133,0.070442,0.018913,0.089465,0.013727,0.029712,0.0091
2/1/2008,58.290037,105.689089,108.341641,185.113657,94.570492,100.76784,139.170284,149.385429,224.7776,132.614906,109.283032,114.359454,130.584632,95.402126,123.74018,103.371596,121.856728,120.228333,119.927611,113.680964,71.858,118.469725,89.386303,128.731652,112.522365,152.509997,0.117339,0.005786,0.008273,0.022623,0.072663,0.022847,0.00405,0.003818,0.002921,0.000761,0.011224,0.024035,0.018401,0.030258,0.109817,0.028148,0.020079,0.029833,0.05831,0.050583,0.070979,0.018601,0.088661,0.01354,0.029226,0.009344
3/1/2008,58.626919,103.124912,105.019272,188.307808,94.913181,99.289053,138.368008,149.108467,220.628208,134.452293,108.047854,115.181257,131.320099,93.139137,122.310416,101.914495,121.225457,118.912974,119.884758,115.474518,72.893078,119.22447,86.837826,128.400733,114.459267,154.53898,0.122975,0.005639,0.008071,0.023345,0.072955,0.022488,0.003968,0.003781,0.002861,0.000774,0.011051,0.024148,0.018456,0.028473,0.108729,0.027664,0.019823,0.029679,0.058506,0.051401,0.07113,0.018694,0.085466,0.013504,0.02974,0.009635
4/1/2008,58.840573,103.110028,105.283547,190.937457,94.571796,100.085199,134.142904,147.580954,214.745582,134.337515,105.658306,114.25687,129.320301,93.766585,121.021192,100.702028,117.473464,121.313197,117.864192,112.072173,73.130463,117.935321,84.616694,127.952557,113.794799,154.224871,0.128877,0.005654,0.008168,0.024094,0.072983,0.022726,0.003803,0.003726,0.002789,0.000778,0.010799,0.02398,0.018191,0.027681,0.108134,0.027347,0.01913,0.030564,0.057942,0.050075,0.070704,0.018533,0.082935,0.013504,0.029684,0.009816
5/1/2008,58.438022,105.429843,102.286521,193.675958,93.820124,101.782111,134.108347,146.936896,208.45009,135.224697,104.337323,115.346315,128.358304,94.105742,119.895113,99.861893,114.768544,119.039078,116.776971,111.695824,73.202482,116.961536,84.333777,126.445757,113.478363,157.879535,0.133338,0.005793,0.008008,0.024853,0.072638,0.023156,0.003756,0.003691,0.002709,0.000788,0.010648,0.024218,0.018061,0.026782,0.107582,0.027114,0.0186,0.030239,0.057791,0.050065,0.070002,0.018409,0.082258,0.013382,0.029699,0.010249
6/1/2008,58.990961,110.717674,101.940204,196.851252,93.609657,96.850614,130.114432,146.373131,207.668864,137.770179,103.572451,113.107147,125.6616,93.205918,118.483956,100.176408,112.146034,119.792319,114.535083,111.289537,73.097928,116.699491,85.048739,125.429979,113.066915,148.270458,0.136935,0.006067,0.008041,0.025545,0.072733,0.022065,0.003621,0.003664,0.002703,0.000806,0.010546,0.023799,0.017677,0.025723,0.106642,0.027249,0.018138,0.030332,0.056956,0.050013,0.069176,0.018416,0.082807,0.013303,0.029666,0.009794
7/1/2008,60.691155,111.277333,101.309681,199.124135,93.180391,99.658079,127.523479,144.788187,208.689052,132.381252,103.043216,111.996111,123.520235,92.651946,117.42853,99.337705,111.576239,121.011653,112.803009,110.160993,71.823618,114.574508,82.216185,122.315152,113.066305,155.009831,0.137821,0.006071,0.008099,0.026072,0.073378,0.022931,0.003605,0.003658,0.00275,0.000784,0.010545,0.023922,0.017508,0.025384,0.106761,0.027435,0.018284,0.030079,0.056666,0.050034,0.068063,0.018336,0.081167,0.013101,0.02997,0.01047
8/1/2008,59.259942,109.574824,96.908489,202.05675,92.849833,98.021975,129.79328,141.324104,204.601246,135.060318,100.672436,112.409701,124.235606,92.386842,115.275006,97.437983,109.236932,120.363054,112.437104,111.808127,71.021728,112.776289,77.131713,120.545552,115.530872,158.21565,0.130073,0.006004,0.00796,0.026949,0.075278,0.023126,0.003811,0.003666,0.002772,0.000821,0.010507,0.024799,0.018009,0.025723,0.107378,0.027804,0.018474,0.029428,0.05783,0.052094,0.068528,0.018609,0.078656,0.013231,0.031391,0.011072
9/1/2008,49.61761,112.016328,96.415031,205.644259,93.294058,99.330134,126.075516,137.016951,196.063157,135.831598,97.646912,108.874725,123.547817,82.523533,107.516519,95.776067,106.090808,114.969855,110.644105,108.990928,69.696095,109.217459,70.998449,116.958244,113.124698,156.40006,0.107883,0.006335,0.008366,0.028726,0.080063,0.024708,0.003951,0.003753,0.002809,0.000872,0.010683,0.025504,0.018832,0.024034,0.105538,0.029029,0.019036,0.028398,0.059909,0.053565,0.070372,0.019103,0.076931,0.013526,0.032396,0.011656
10/1/2008,56.249736,104.654833,100.836449,202.717625,94.608976,97.35866,123.087838,133.238763,188.493631,128.52886,92.425751,105.338569,122.316256,94.235326,112.30049,93.042302,103.93781,107.275913,108.569927,107.532733,67.611411,107.471052,68.437656,115.316479,111.918623,159.075345,0.11436,0.005796,0.008757,0.028102,0.081428,0.024192,0.003901,0.00365,0.002706,0.000825,0.010043,0.02482,0.018576,0.02718,0.110031,0.028378,0.018746,0.025356,0.058638,0.052823,0.067672,0.018878,0.074664,0.013316,0.032007,0.011961
11/1/2008,58.791315,108.525875,92.31443,198.194248,94.501834,97.237541,115.501431,128.244396,182.372555,112.801918,89.568791,101.7474,119.997613,91.959111,108.969295,90.426624,99.006374,95.058796,105.642185,104.389362,64.823238,104.402091,69.36072,109.88424,109.64741,156.945098,0.113908,0.006017,0.008212,0.027909,0.083505,0.024707,0.003789,0.003597,0.002685,0.000741,0.009898,0.024685,0.018588,0.02688,0.109105,0.02841,0.01837,0.022043,0.058262,0.052458,0.06583,0.018849,0.077971,0.012969,0.032054,0.012187
12/1/2008,58.577566,105.795423,81.24739,187.099599,92.515727,95.891111,107.636814,120.656779,174.07293,116.185307,80.950044,96.714789,115.537427,91.4194,103.742599,85.939937,94.876701,85.849311,101.142192,99.23127,62.322221,100.774652,70.039191,104.015315,107.90644,155.537508,0.109254,0.005969,0.007523,0.027191,0.085275,0.025312,0.003714,0.003521,0.00267,0.000794,0.009245,0.024551,0.018546,0.027516,0.107874,0.028252,0.0184,0.019855,0.057871,0.051844,0.065229,0.019004,0.082393,0.012749,0.032763,0.012672
1/1/2009,59.77638,96.883852,83.118444,169.476125,92.594361,97.346311,108.912405,118.964476,165.609031,113.733605,78.316522,97.912237,112.167399,89.83062,103.868509,84.338248,90.583882,83.456221,96.488927,95.323533,61.058449,97.692052,59.345094,97.01014,107.346643,151.199498,0.106482,0.005541,0.007984,0.025339,0.088738,0.02661,0.003938,0.0036,0.002639,0.000806,0.009214,0.025917,0.0186,0.027742,0.111852,0.028917,0.0183,0.019183,0.057101,0.051617,0.06564,0.019179,0.072722,0.012308,0.033743,0.01288
2/1/2009,60.082442,97.386343,83.448119,151.012039,93.346768,100.782719,101.287272,116.094134,159.667188,107.134802,78.205693,100.834877,109.173601,91.984848,103.943528,82.25337,88.121594,81.241541,93.603061,93.462221,61.45214,93.958115,62.630154,93.934277,103.988516,151.641434,0.099835,0.005541,0.008157,0.022794,0.091247,0.027998,0.003764,0.003574,0.002592,0.000772,0.009296,0.027301,0.01835,0.0286,0.113671,0.028856,0.018191,0.018188,0.056212,0.051467,0.066563,0.018842,0.07846,0.012106,0.033203,0.013248
